601	104	16	17.51
318	120	16	14.88
127	1847	4	11.28
4751	4750	3	54.67
14	232	110	8.28
6039	5198	3	54.67
875	356	7	49.15
14	107	1215	35.22
2246	12	7	10.2
447	171	5	11.99
267	12	56	7.11
419	140	7	7.91
980	113	7	9.92
3487	150	4	22.47
6055	1604	3	42.45
170	152	16	14.26
102	762	14	8.5
4721	103	3	7.3
1304	131	6	17.85
874	677	3	20.43
675	360	3	13.38
2820	124	3	8.81
176	774	3	7.22
3694	105	3	7.04
329	143	9	9.65
5934	106	3	12.47
109	2675	4	9.49
186	16	32	17.87
12	1143	13	9.8
353	14	54	8.92
2320	189	3	15.58
103	357	25	6.68
998	374	4	24.12
198	693	3	7.83
137	1056	4	7.63
5105	1672	3	42.45
124	4020	3	12.37
3259	208	3	19.18
1526	124	4	8.8
876	5372	3	38.1
2170	174	4	22.27
1064	16	5	7.99
4690	103	3	7.3
7	2	7	20.71
2370	136	3	8.88
238	271	6	13.28
273	1463	3	16.24
147	1050	4	9.24
12	526	27	14.01
382	166	5	8.13
5901	106	3	12.47
554	172	13	61.1
130	493	10	18.5
106	103	437	18.42
739	187	4	12.25
3024	114	3	6.74
6186	104	3	8.78
111	826	11	23.08
3333	8	3	10.93
105	1044	7	7.24
2068	157	3	11.04
193	59	25	16.19
4741	113	3	13.09
236	12	69	10.03
104	193	52	8.8
109	1357	8	19.01
217	1074	3	11.1
4454	1022	3	35.16
1820	85	3	8.74
1179	59	5	10.74
933	161	3	6.81
238	114	23	8.75
2572	9	4	15.89
116	4342	3	9.79
9	3253	3	10.97
12	359	43	22.63
628	251	3	9.47
187	307	5	7.46
103	1267	9	8.67
1415	109	8	19.01
137	953	5	11.16
101	840	16	17.65
643	118	7	7.11
283	102	44	20.49
1267	102	9	7.03
479	251	7	29.52
200	237	8	15.23
302	5628	3	30.08
104	230	39	7.58
104	6287	3	8.78
2327	16	4	10.68
5304	2	3	18.31
613	745	4	26.46
167	103	82	9.9
193	189	8	8.4
169	448	4	7.84
114	6010	3	12.98
148	2914	3	11.84
140	1447	4	10.77
3974	16	3	10.46
1444	119	4	6.79
602	172	6	19.34
107	4315	3	8.18
3333	115	3	6.95
4259	110	3	8.58
178	101	82	8.49
116	1855	5	11.92
103	4781	3	7.3
402	5544	3	32.49
3760	105	4	14.94
2638	105	4	7.97
2146	112	4	6.91
447	185	6	19.56
106	3718	3	8.24
14	246	100	6.99
142	5226	3	18.49
664	2238	3	26.78
1680	172	3	12.03
551	1955	3	24.2
381	1857	3	20.7
3361	1612	3	35.72
318	131	14	20.92
8	2423	3	8.33
121	1273	6	13.88
374	998	4	24.12
8	2558	3	9.46
113	218	24	6.91
251	601	3	9.69
113	59	107	13.34
12	1193	12	11.75
6390	3763	3	50.17
329	12	41	9.89
163	1112	4	12.94
484	225	3	6.81
102	612	16	6.74
280	265	4	7.68
2323	2570	6	95.28
536	4705	3	34.38
2283	113	4	8.62
3396	113	3	6.84
106	1272	6	8.87
110	3773	3	8.58
263	144	66	317.99
125	114	99	14.53
192	12	98	11
6092	109	3	12.44
1347	175	4	16.86
116	3330	3	7.76
1084	102	11	10.1
121	5819	3	15.34
2417	109	4	7.84
3594	116	3	7.76
114	148	65	13.49
211	102	73	28.27
118	2688	3	6.75
1608	117	4	7.69
875	152	4	9.22
501	285	4	14.7
333	295	7	27.28
1523	105	8	18.01
328	2497	3	21.86
4410	110	3	8.58
312	101	40	20.18
4262	105	4	14.94
169	1394	3	11.41
59	3258	3	9.71
183	236	10	18.26
132	123	60	16.96
660	119	7	6.8
679	132	5	6.92
242	16	20	12.55
4169	101	4	8.57
576	734	3	17.06
113	6180	3	13.09
426	910	3	16.81
524	516	3	13.92
937	101	13	10.79
298	162	6	6.7
399	255	4	11.1
101	2228	6	7.95
453	645	3	14.93
5515	241	3	27.37
259	201	6	9.49
916	103	11	7.64
1522	132	4	10.2
121	208	25	16.22
4798	1572	3	42.45
171	1988	3	13.31
2817	128	4	15.51
304	130	12	12.67
12	114	727	116.82
163	12	144	12.04
2791	524	3	25.9
448	104	22	17.87
103	1477	8	8.69
619	216	4	12.62
12	282	52	13.68
127	2383	3	8.2
16	120	114	18.68
666	3081	5	60.99
16	280	17	13.24
785	467	3	16.13
111	2133	4	6.97
355	694	4	21.27
1743	479	3	22.26
149	1995	3	10.02
1697	12	9	7.93
525	102	22	12.87
3036	118	3	8.15
121	719	7	10.13
122	3540	3	8.67
285	1133	4	22.12
3468	114	5	21.65
5576	104	3	8.78
132	797	7	16.57
85	111	63	8.23
630	102	16	8.72
141	1399	7	27.02
1041	440	3	17.71
104	990	9	7.06
2640	5008	3	46.35
173	1037	3	8.9
107	105	248	17.79
499	158	7	17.01
331	124	36	126.66
821	178	3	7.73
1199	336	3	16.63
120	446	12	13.63
1037	132	4	7.14
110	4462	3	8.58
458	16	9	7.22
12	734	18	8.74
514	196	6	18.92
6039	584	3	34.96
632	729	3	18.12
963	210	3	11
935	172	3	8.32
532	106	16	23.41
105	3702	3	7.04
300	170	7	13.24
134	245	19	25.48
105	3838	3	7.04
1019	239	3	12.6
113	934	7	9.14
12	1894	9	13.11
3354	1766	4	53.22
859	110	8	10.31
103	828	14	13.87
3714	101	4	8.57
4900	124	3	16.75
1830	3758	4	58.23
9	4803	3	17.47
59	138	57	21.99
141	2993	6	36.71
12	2064	8	11.65
373	295	3	7.72
9	4923	3	17.47
400	2218	4	34.25
143	3269	3	11.98
114	4604	3	8.73
338	116	13	8.4
1171	128	4	7.34
105	1604	6	10.29
231	139	13	8.7
1728	12	9	7.93
128	191	18	7.46
648	184	3	6.65
162	1027	3	7.57
1154	400	14	156.93
3828	102	4	8.82
3395	9	4	18.41
1337	490	4	30.02
2342	111	4	8.24
1185	1579	3	27.92
318	634	3	12.09
1151	366	3	17.17
1738	276	3	18.52
114	4273	4	17.31
1503	2772	6	85.86
3196	109	4	11.86
1710	107	6	12.44
2881	107	4	9.45
2961	133	4	16.36
108	186	49	31.75
129	685	5	7.43
537	258	3	8.43
180	372	5	9.41
313	254	4	8.75
141	377	10	15.38
119	558	8	6.84
431	515	4	19.73
3647	515	4	45.71
232	797	3	10.2
918	121	14	53.34
533	2507	3	24.66
4227	107	4	16.54
124	2263	3	7.69
102	110	495	44.3
1696	189	3	13.02
1426	106	6	9.91
334	176	10	28.58
191	212	8	10.39
3574	131	3	10.99
652	189	5	16.95
185	534	6	19.92
727	196	3	7.97
234	262	5	8.42
108	2996	4	9.49
2057	124	3	6.79
113	800	7	7.18
12	1757	8	6.69
145	129	56	37.28
186	783	4	13.17
1279	21	7	30.52
366	1151	3	17.17
475	243	3	7.06
116	4013	3	9.79
136	2069	3	7.96
173	706	5	15.96
169	4227	3	20.14
102	1369	9	8.78
112	1201	6	8.39
349	158	6	8.34
101	127	239	17.77
2260	141	3	9.16
1739	5146	3	43.21
2996	108	4	9.49
133	3132	3	11.32
499	487	3	13.42
103	1672	7	6.93
116	2888	4	11.55
147	593	6	11.31
221	166	8	7.62
176	1492	3	11.45
3093	105	4	10.27
21	5178	3	20.57
6234	123	3	16.03
634	101	16	7.02
117	735	8	11.38
189	1502	4	19.18
4649	116	4	18.79
16	2327	4	10.68
659	193	3	7.17
121	1024	7	15.34
184	251	6	6.97
140	2011	3	8.28
2322	4825	3	45.11
1908	85	3	8.74
39	45	157	1312.27
2481	130	3	8.3
4037	116	3	9.79
398	12	33	9.3
104	737	14	14.97
613	113	9	8.68
130	4423	4	23.22
113	3343	3	6.84
167	671	5	14.74
613	305	6	31.43
109	1641	5	8.22
497	5272	3	33.85
272	318	4	9.87
105	3713	3	7.04
1181	172	3	9.84
146	3448	4	21.53
1110	108	6	7.11
153	221	15	21.34
59	141	47	7.03
429	158	8	19.15
4828	117	3	14.32
2168	187	3	14.22
226	176	19	54.15
457	131	9	12.95
128	206	16	7.85
446	12	28	6.72
332	518	3	11.04
1672	113	5	9.16
195	133	17	8.74
1116	133	4	7.54
266	289	4	7.96
490	293	3	9.22
59	3054	3	9.71
1028	206	3	10.93
141	151	39	32.08
110	1972	4	7.01
670	159	4	8.36
230	541	3	7.37
103	4477	4	9.73
4976	515	3	34.19
467	102	27	21.16
3339	181	3	17.77
141	200	15	9.47
135	2160	4	13.04
119	225	53	108.27
109	599	10	9.84
626	606	3	16.44
117	1067	5	6.7
122	3555	3	8.67
137	2952	3	10.32
649	169	3	7.71
117	915	6	8.05
127	118	133	117.39
5870	109	3	12.44
140	1835	5	18.68
614	142	5	6.71
107	3031	4	11.81
953	417	3	17.18
304	4604	3	25.59
113	3549	3	6.84
9	1230	5	13.62
135	3442	3	11.26
9	1155	6	17.81
137	210	37	86.84
555	103	17	6.91
146	2378	3	10.57
5992	106	3	12.47
8	5	4	10.47
17	115	8	6.88
107	2	85	11.34
182	681	4	11.24
118	3584	3	8.15
699	134	6	11.61
2333	124	6	27.9
12	745	20	15.29
1226	124	5	11.61
12	812	17	9.59
1525	101	9	10.54
360	358	3	8.85
12	662	22	15.02
101	199	65	7.74
2508	123	3	7.04
2436	112	4	8.18
4531	129	3	12.77
1456	16	5	10.55
1	290	4	6.66
155	353	6	8
300	1313	3	15.9
101	250	52	14.64
172	491	6	16.4
1328	124	5	12.51
2084	117	4	8.77
120	248	19	9.96
110	4284	3	8.58
120	324	15	13.19
103	1653	7	6.93
309	406	3	8.88
137	4873	3	18.35
345	359	4	13.78
143	2223	3	9.33
204	1042	3	11
105	400	16	11.51
299	263	4	8.09
3952	121	3	11
4533	104	4	11.71
299	188	6	10.56
407	130	8	8.24
327	104	26	11.98
6395	3049	3	47.94
2318	9	3	8.36
122	3366	3	10.73
1255	104	9	12.42
111	9	97	17.12
103	5625	3	7.3
217	366	4	7.86
119	1298	6	12.05
3938	3939	4	70.59
139	1657	4	11.65
1061	235	6	33.6
113	5288	3	13.09
175	1604	3	11.9
667	12	19	8.04
2086	140	3	8.28
3684	3685	4	70.59
1354	921	3	24.98
85	541	5	6.72
105	1168	9	17.06
201	969	3	10.3
128	580	14	40.83
101	3710	4	8.57
1890	139	3	7.52
122	4447	3	10.73
356	175	47	344.17
6274	130	3	17.41
4394	107	3	8.18
358	606	3	12.47
590	381	3	12.84
444	2815	4	36.75
138	6379	3	18.71
332	339	3	8.24
384	310	4	13.7
124	1008	6	13.61
12	3482	5	7.28
1090	155	3	7.13
313	139	12	17.58
405	142	7	7.6
2	1388	4	9.92
111	3857	3	8.54
1954	124	5	17.72
580	1425	3	21.72
235	1061	6	33.6
575	277	3	9.84
1168	105	9	17.06
251	124	21	25.46
104	3356	4	7.24
129	2382	3	8.06
153	545	6	12.15
1799	189	3	13.75
142	1495	4	10.9
1530	106	8	21.19
171	588	10	41.92
226	534	3	7.28
103	4854	3	7.3
2	1901	3	7.43
5491	115	3	13.21
14	194	151	10.65
3207	101	4	8.57
1172	106	6	7.96
5275	105	3	11.2
5724	123	3	16.03
1208	131	4	7.69
140	236	12	7.31
127	1633	4	10.3
506	239	6	23.07
746	2637	6	75.89
229	526	3	7.23
179	143	20	12.66
5075	1602	3	42.45
113	102	536	111.44
2732	104	4	7.24
160	120	45	23.31
145	712	5	9.05
261	1011	3	12.96
112	903	7	7.77
122	12	522	89.82
2223	107	4	7.79
3620	118	3	8.15
124	4707	3	16.75
134	981	4	6.95
102	615	17	8.86
372	263	24	161.73
106	6391	3	12.47
106	265	36	43.43
116	4269	3	9.79
136	242	12	7.61
115	2067	4	7.47
292	813	3	12.59
1636	171	3	11.75
4428	113	4	17.46
113	1512	5	8.11
238	113	25	12.54
136	102	211	19.74
2647	118	3	6.75
104	5147	3	8.78
305	664	3	11.93
4824	2218	3	45.11
847	470	4	24.89
105	4427	3	7.04
148	12	199	6.72
1201	158	5	18.59
223	830	4	15.87
236	183	10	18.26
5044	5504	3	54.67
103	6191	3	7.3
264	168	7	8.78
113	5726	3	13.09
2	727	5	8.19
177	895	3	8.03
142	2580	5	25.53
129	1425	4	8.54
242	351	5	13.66
218	134	14	8.31
117	112	152	17.98
2204	134	3	8.06
4491	103	4	9.73
4058	101	4	8.57
138	1997	3	8.57
133	722	7	15.71
2939	16	3	6.99
1077	16	5	7.32
109	1517	5	7.2
242	106	25	11.3
4227	1811	3	38.71
132	101	205	9
4316	105	3	7.04
110	266	22	11.1
158	252	16	33.96
146	526	5	6.84
224	112	25	8.05
137	4466	3	13.95
2446	129	3	8.06
151	162	17	9.94
4946	105	3	11.2
233	341	5	12.63
9	3567	5	29.14
12	305	51	18.91
130	330	12	16.52
208	3259	3	19.18
12	237	75	21.07
12	113	599	11.57
420	209	4	8.91
1674	118	4	7
268	102	49	18.02
883	294	3	13.46
107	682	12	19.65
460	3861	4	44.58
13	2055	3	11.95
668	116	8	9.66
775	109	8	8.12
2768	116	4	11.55
249	12	64	10.83
2559	9	4	15.89
104	4075	4	11.71
5114	104	3	8.78
1695	104	10	29.31
3756	9	3	13.09
5379	121	3	15.34
103	8	202	13.99
106	1287	7	12.77
126	4016	3	12.67
239	1988	4	25.52
215	12	84	14.99
114	130	97	18.9
774	191	3	7.98
118	2739	3	6.75
3414	104	4	7.24
1916	120	5	12.42
155	2086	4	17.77
102	986	12	9.91
13	703	4	9.09
523	2903	6	69.33
190	320	5	8.88
406	1376	3	19.34
106	6196	3	12.47
4647	115	3	8.95
4179	110	3	8.58
109	101	509	23.96
179	392	7	18.43
149	134	43	32.48
174	16	24	7.43
1153	16	5	7.99
356	875	7	49.15
189	916	3	9.26
2566	117	4	11.84
748	187	3	7.74
170	374	6	13.22
675	234	9	49.58
134	699	6	11.61
408	658	3	14.46
225	484	3	6.81
675	110	12	20
3741	105	3	7.04
215	143	13	6.85
225	536	3	7.28
774	176	3	7.22
400	516	14	109.95
120	1628	4	6.89
115	957	8	13.86
451	105	13	6.75
487	124	29	125.39
3379	101	5	10.71
109	5185	3	12.44
135	473	8	11.16
114	3024	3	6.74
284	12	57	27.5
174	130	28	29.9
1447	140	4	10.77
572	104	16	10.94
490	771	3	16.45
748	173	6	22.62
189	1017	3	9.98
1726	251	3	15.76
118	435	12	13.42
174	328	16	68.97
375	481	3	11.47
791	155	5	13.65
109	142	103	35.74
2352	57	3	7.48
297	102	51	44.5
104	1269	8	8.74
109	256	21	7.4
143	2920	6	37.08
861	247	3	11.46
169	107	70	90.7
121	59	71	6.79
1125	130	8	26.54
204	130	16	7.44
897	177	3	8.03
1907	135	3	6.96
204	193	12	22.76
3610	1	3	20.51
109	1415	8	19.01
123	4662	4	21.38
110	169	34	10.11
242	204	11	27.6
442	109	15	15.42
2465	116	4	9.83
3638	128	4	18.03
104	578	23	36.27
5638	113	3	13.09
2353	142	4	15.39
386	173	6	13.2
826	111	11	23.08
270	120	18	14.38
2164	125	3	6.95
107	774	9	10.99
131	884	5	8.83
188	738	3	7.59
1625	110	6	13.2
1098	101	11	9.53
8	1762	3	6.66
473	313	3	9.92
728	1037	9	91.53
101	1068	11	7.89
163	183	14	15.21
12	201	87	12.29
1015	16	5	6.72
2	2369	3	9.14
233	122	18	7.8
1205	152	3	7.01
2287	101	6	7.95
12	152	228	84.45
106	473	15	16.86
969	346	3	16.02
103	1380	12	29.23
238	457	3	6.64
109	3824	3	8.21
1958	432	3	23.29
143	484	7	10.15
2806	132	4	16.47
8	1941	3	6.66
515	199	4	10.08
107	952	8	12.03
105	2339	5	10.97
321	374	3	8.49
200	271	7	14.77
1924	134	3	7.29
197	496	4	9.47
238	152	14	20.48
4248	105	4	14.94
12	457	30	10.54
104	4982	3	8.78
106	217	33	16.67
109	4029	3	8.21
766	215	3	9.4
492	466	3	12.79
114	5964	3	12.98
455	354	3	10.93
178	335	5	7.8
4343	150	3	16.12
3361	12	5	7.28
124	1228	4	7.42
3171	2303	5	77.63
259	539	3	8.43
1102	102	10	7
9	2021	3	7.45
725	227	4	15.03
157	1344	5	20.78
123	2164	8	42.8
9	2081	3	7.45
110	542	15	23.26
193	161	10	7.38
4163	107	3	8.18
39	755	3	6.99
116	866	8	13.94
3829	121	4	20.46
3394	12	5	7.28
290	130	10	6.68
146	1500	3	7.54
400	4976	3	32.77
2108	669	3	25.76
1884	237	3	16.83
4262	442	4	44.38
869	144	4	6.96
910	576	4	27.49
232	142	14	11.23
103	2843	5	7.46
2246	287	3	19.97
347	319	3	7.97
158	1327	3	8.78
45	414	4	6.8
362	403	6	28.57
3252	103	5	12.17
8	746	6	11.46
225	16	21	10.99
165	765	4	10.3
117	3709	3	10.01
152	39	13	6.74
484	21	5	7.1
1003	145	4	8.15
122	214	22	10.88
103	358	25	6.68
145	607	5	7.37
353	124	36	136.22
657	117	7	6.8
4888	103	3	7.3
5441	124	3	16.75
3666	146	3	15.41
2	1456	4	10.68
12	3575	5	7.28
116	1173	6	10.67
132	1839	3	7.08
1309	154	3	7.66
946	2	5	10.52
931	141	4	6.73
500	112	11	8.78
820	180	4	12.95
1364	16	5	11.67
144	2293	3	9.69
764	101	15	10.5
604	137	7	12.92
9	3040	3	10.97
2874	12	6	8.74
631	12	22	12.78
251	139	13	11.24
1188	109	6	7.92
2021	9	3	7.45
503	102	28	30.17
3507	148	3	13.35
12	1731	9	7.93
251	269	5	9.78
104	3201	4	7.24
155	1168	9	46.61
522	12	25	9
594	114	9	7.44
8	155	37	24.41
306	118	15	10.73
8	111	97	16.69
170	707	3	6.91
203	2922	3	17.31
2225	379	7	75.82
1051	1103	3	24.25
106	680	24	100.1
6003	144	3	18.9
9	3669	3	13.09
120	160	45	23.31
275	453	3	8.41
137	417	7	8.1
155	400	8	17.65
134	1150	4	8.45
1373	59	5	12.62
1987	139	3	8.29
493	12	26	8.53
2619	107	4	9.45
4337	801	3	32.95
101	111	462	12.39
838	147	4	7.52
3398	149	5	33.8
953	210	6	31.35
1565	158	3	10.66
157	1857	5	23.46
167	772	4	11.01
132	975	4	6.69
85	588	5	7.78
104	834	12	13.84
917	2	5	10.52
258	273	5	10.86
116	355	12	8.91
398	266	3	6.82
129	2035	3	7.15
111	185	29	7.32
128	1171	4	7.34
243	108	24	8.75
490	1354	3	20.41
1283	290	6	41.52
133	239	13	8.24
107	2823	4	9.45
114	3610	4	12.55
142	2734	4	17.21
116	154	46	10.55
177	288	6	8.81
852	268	3	11.82
3461	103	5	12.17
1681	4443	4	57.13
169	818	5	19.07
127	129	51	10.61
2364	129	3	9.19
237	138	14	12.83
5198	6039	3	54.67
107	5058	3	12.41
1489	287	3	16.7
609	130	6	7.86
3031	9	3	10.97
949	140	4	6.79
116	3103	3	7.76
172	200	8	8.2
921	9	7	17.98
439	253	5	16.54
3643	114	3	6.74
697	5388	3	36.58
124	5440	3	16.75
4705	1568	3	42.45
1002	163	3	7.18
664	59	6	7.44
103	735	14	9.62
261	109	39	50.41
779	12	17	7.78
12	1928	8	6.69
457	120	13	16.61
160	1038	3	7.71
2	6079	3	18.31
5105	8	3	17.44
255	1752	3	17.48
102	589	20	14.02
8	490	22	80.29
131	1211	4	7.69
552	218	4	11.57
378	381	4	15.42
164	1311	3	9.04
966	695	17	221.82
2730	304	3	21.8
104	1850	6	7.69
291	119	18	14.72
139	731	5	8.31
208	124	19	11.02
119	198	44	50.45
101	3994	4	8.57
156	540	5	9.87
518	103	18	7.27
1445	2407	3	32.22
128	13	27	10.51
128	108	95	8.25
4146	105	3	7.04
469	125	7	6.73
239	807	3	10.51
182	192	9	9.17
143	290	16	27.21
143	215	13	6.85
117	4930	3	14.32
148	403	7	10.19
1114	110	8	16.61
12	141	351	139.66
1205	141	4	8.67
130	170	33	38.42
2008	108	6	16.43
1087	108	7	10.46
5165	103	3	7.3
304	164	6	7.57
106	362	18	16.91
145	1617	3	8.25
2	4227	3	13.91
111	1096	11	30.54
2756	4978	3	46.35
1772	3818	4	58.23
133	999	6	14.78
1122	5986	3	39.66
101	2347	6	7.95
138	1806	3	7.79
4938	109	3	12.44
183	269	8	14.58
150	1724	3	8.79
120	4260	3	10.1
106	2839	4	9.52
103	3796	4	9.73
4094	1445	3	37.28
1362	102	10	12.86
965	111	12	31.87
3566	148	3	13.35
442	102	22	7.25
123	2482	3	7.04
103	5776	3	7.3
138	960	7	21.57
111	1806	5	9.96
5157	8	3	17.44
4083	121	3	11
4824	1977	3	44.08
102	4285	4	8.82
156	985	4	11.3
357	120	18	24.72
413	102	27	13.55
9	921	7	17.98
190	165	10	8.32
104	1334	10	19.54
680	328	3	13.52
45	308	5	6.95
152	436	10	25.64
185	651	3	7.42
462	112	17	23.59
2229	117	4	10.11
883	1526	4	36.63
675	101	16	9.18
160	383	13	43.74
123	2112	8	42.8
3002	210	3	18.27
1319	119	5	8.09
103	6294	3	7.3
307	187	5	7.46
192	198	8	8.56
161	2249	3	12.93
484	143	7	10.15
378	774	3	14.63
114	547	21	49.07
1268	108	8	17.22
105	3472	4	10.27
1157	138	4	9.1
8	747	6	11.46
1766	136	3	7.19
589	306	3	10.93
199	1702	3	13.53
4283	106	3	8.24
130	1191	4	7.59
3273	110	3	12.82
153	961	4	10.31
102	2485	6	8.3
5474	104	3	8.78
2110	121	4	10.01
57	3689	3	12.15
2911	109	4	9.49
1073	160	3	7.71
3689	57	3	12.15
784	398	3	15
102	4660	4	8.82
14	121	751	29.76
375	169	5	10.04
1117	128	4	6.81
2506	148	4	17.25
3599	113	3	6.84
1627	4442	4	58.23
980	9	5	9.88
2398	102	6	8.3
14	216	125	7.44
107	2223	4	7.79
149	1240	3	6.91
117	314	15	11.08
101	2603	6	12.86
204	442	5	13.44
155	2357	4	19.24
146	171	18	12.56
2269	1503	6	85.86
117	211	29	19.88
121	483	9	9.13
101	4523	4	8.57
101	2392	6	7.95
1528	184	3	11.84
12	2799	6	8.74
103	6033	3	7.3
104	312	25	7.68
721	12	20	15.29
104	85	118	14.41
1316	200	3	12.2
2586	57	3	8.59
3488	102	5	11.03
893	124	6	11.46
3511	112	4	12.23
509	484	3	13.42
111	2632	4	9.91
105	4193	3	7.04
210	353	14	64.09
101	598	17	8.15
1437	180	3	12.32
104	5181	3	8.78
1322	124	5	12.51
1820	16	4	8.23
376	566	3	12.64
106	119	204	73.44
4644	105	3	7.04
158	4702	3	21.79
5063	103	3	7.3
160	1456	3	10.03
12	390	33	9.3
130	373	10	12.91
103	1310	9	8.67
12	466	31	14.41
376	394	3	10.19
1410	124	4	8.07
370	154	8	14.37
2365	106	4	7.87
183	895	3	8.4
158	854	4	9.91
21	231	12	12.58
970	549	3	18.8
1355	103	8	7.01
3692	110	4	17.1
194	399	4	7.74
1788	3860	3	38.71
57	2586	3	8.59
515	4674	3	34.19
453	360	3	10.57
1578	239	3	15.29
1548	367	3	18.92
254	444	9	41.9
106	621	9	7.34
120	242	18	7.61
103	1699	7	6.93
1770	227	3	15.55
120	161	45	21.01
472	160	5	9.33
120	102	354	14.88
106	739	8	7.55
105	2787	4	7.97
198	253	6	8.24
101	12	1953	158.29
16	903	8	15.54
164	179	31	77.32
173	810	8	37.35
131	184	41	67.05
1257	175	3	10.19
845	206	3	9.57
3098	107	4	11.81
2418	121	4	11.38
2654	118	4	12.08
129	2615	3	9.19
101	1570	8	8.81
3266	59	3	9.71
334	144	11	16.86
122	761	6	7.06
102	137	216	34.02
414	45	4	6.8
107	1215	6	7.86
124	2356	4	13.15
8	167	24	11.95
522	111	16	25.82
122	829	13	40.68
170	641	4	10.81
121	3609	3	8.93
303	693	3	12.27
139	1047	6	16.62
425	255	4	11.44
119	387	16	21.56
3064	16	4	14.88
103	2267	6	9.57
257	101	48	10.11
2228	101	6	7.95
4860	103	3	7.3
230	136	15	11.78
161	459	5	8.75
